"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"npz9.26","12","L037 (05).MP4","72713","R038 (05).MP4","68661","1","44.49223",434.10607,"2.04778","2.39954","1295.35764","13.01472","20.75649","10.12460","284.04240","-66.47049","-1262.08281","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Y","Y"
"npz9.26","13","L037 (05).MP4","72934","R038 (05).MP4","68882","1","44.55368",466.52542,"1.94384","5.22416","1314.08051","12.72390","17.69133","7.05743","261.86426","-123.27638","-1281.81029","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Y","Y"
"npz9.26","14","L037 (05).MP4","73103","R038 (05).MP4","69051","1","44.60067",437.18763,"1.66232","8.43264","1396.17105","13.79247","7.23076","24.69093","332.17664","-21.24337","-1355.91334","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Y","Y"
"npz9.26","16","L037 (06).MP4","27429","R038 (06).MP4","23377","1","54.44022",498.73663,"1.05987","1.32643","902.26881","15.74932","15.82051","13.14903","174.20989","172.12757","-868.39623","Haemulidae","Diagramma","pictum","37350003",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Y","Y"
"npz9.26","17","L037 (06).MP4","27921","R038 (06).MP4","23869","1","54.57702",523.92904,"3.85560","8.32577","1879.75958","21.90231","15.13131","8.89305","686.60714","-142.29858","-1744.08080","Haemulidae","Diagramma","pictum","37350003",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Y","Y"
"npz9.27","1","L037 (020).MP4","19789","R038 (020).MP4","20211","1","20.60141",461.27435,"2.37145","4.37345","1493.61585","11.67048","21.12263","28.72730","167.62697","-251.36708","-1462.73856","Serranidae","Epinephelus","areolatus","37311009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","2","L037 (020).MP4","21474","R038 (020).MP4","21896","1","21.06994",370.13495,"2.92905","11.81046","1670.67139","26.64033","5.12610","8.64706","-728.47477","-174.61288","-1493.31100","Serranidae","Epinephelus","areolatus","37311009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","3","L037 (021).MP4","385","R038 (021).MP4","807","1","37.74576",512.22271,"3.81156","6.48726","1934.93942","11.19355","19.63797","1.02642","60.36155","370.73628","-1898.13109","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","4","L037 (021).MP4","1025","R038 (021).MP4","1447","1","37.92372",621.73515,"7.04990","9.56242","2712.28021","16.03664","13.66253","14.75102","-722.27437","-199.32257","-2606.73247","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","5","L037 (021).MP4","1183","R038 (021).MP4","1605","1","37.96765",582.74396,"4.03286","7.18259","2633.74119","9.70224","0.49874","2.10303","432.11326","101.43381","-2596.07049","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","6","L037 (021).MP4","1199","R038 (021).MP4","1621","1","37.97210",785.01759,"15.78161","20.84064","3984.49937","19.33228","10.90020","0.73246","-1319.01358","-10.17317","-3759.83176","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","7","L037 (021).MP4","1337","R038 (021).MP4","1759","1","38.01047",621.06527,"3.04656","4.09775","1618.47542","9.84523","19.81378","5.93417","-276.73324","-1.75853","-1594.64049","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","8","L037 (021).MP4","1537","R038 (021).MP4","1959","1","38.06608",620.45063,"2.76030","5.87919","2252.99623","4.79199","5.90652","13.21918","42.19863","183.42035","-2245.12099","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","9","L037 (021).MP4","1572","R038 (021).MP4","1994","1","38.07582",469.23189,"1.75975","5.10489","1166.59683","11.56436","23.66457","13.75029","-87.42899","-216.90879","-1142.91509","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","10","L037 (021).MP4","1581","R038 (021).MP4","2003","1","38.07832",599.21395,"8.79819","10.09433","2697.25758","20.13602","19.83557","2.37682","-911.04683","-179.34198","-2532.39582","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","11","L037 (021).MP4","1652","R038 (021).MP4","2074","1","38.09806",570.37391,"1.20455","3.87583","981.65236","9.21127","16.59076","12.03810","-42.71590","151.22112","-968.99375","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","12","L037 (021).MP4","1912","R038 (021).MP4","2334","1","38.17035",650.11144,"9.60368","10.45072","3028.50953","14.24604","18.31591","14.41651","-721.45931","186.89833","-2935.37654","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","13","L037 (021).MP4","2075","R038 (021).MP4","2497","1","38.21568",477.2997,"2.31124","6.83301","1685.72727","7.40106","13.13601","15.49313","-96.78784","194.38134","-1671.68312","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","14","L037 (021).MP4","20890","R038 (021).MP4","21312","1","43.44729",497.18961,"8.51096","8.45924","2909.10045","2.58322","20.35539","9.33310","95.12633","90.23286","-2906.14425","Labridae","Bodianus","solatus","37384201",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","17","L037 (021).MP4","38546","R038 (021).MP4","38968","1","48.35664",354.46682,"4.99015","7.75733","2247.40125","19.17225","11.32088","5.37496","737.81251","19.39409","-2122.75033","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","19","L037 (021).MP4","39044","R038 (021).MP4","39466","1","48.49511",306.74678,"6.93750","6.99510","2244.24845","7.40663","29.07068","3.50880","147.78488","248.71307","-2225.52298","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","20","L037 (021).MP4","39064","R038 (021).MP4","39486","1","48.50067",335.16526,"3.54396","8.82138","2629.63136","1.73620","8.63670","12.20093","54.33050","58.27382","-2628.42413","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","21","L037 (021).MP4","39435","R038 (021).MP4","39857","1","48.60383",324.00393,"4.49359","5.52080","1730.97575","16.91013","31.40764","5.15948","494.36176","95.44508","-1656.13216","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","22","L037 (021).MP4","39533","R038 (021).MP4","39955","1","48.63108",298.69406,"1.07685","3.45560","1024.95576","20.29268","0.47968","8.84066","317.18807","-160.47218","-961.34006","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","23","L037 (021).MP4","39556","R038 (021).MP4","39978","1","48.63748",311.35782,"4.64578","6.71095","1980.87291","16.32191","34.59598","43.63121","546.44667","-106.31091","-1901.03958","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","24","L037 (021).MP4","39663","R038 (021).MP4","40085","1","48.66723",299.85444,"2.97845","5.73726","1876.04143","8.94075","15.98995","25.95946","264.33619","-123.02165","-1853.24675","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","25","L037 (021).MP4","40194","R038 (021).MP4","40616","1","48.81488",349.93089,"1.97086","5.69024","1709.49165","10.96174","0.20217","1.00215","310.90763","-94.89054","-1678.30091","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.27","26","L037 (021).MP4","40355","R038 (021).MP4","40777","1","48.85964",323.15263,"4.88805","6.02214","1782.96115","21.70573","35.47475","12.13470","649.18134","115.69235","-1656.54138","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Y","Y"
"npz9.28","2","L043 (021).MP4","1400","R044 (021).MP4","4437","1","16.50149",70.06337,"2.97764","7.56853","1278.16969","26.91125","50.95623","6.58343","565.76668","-120.76570","-1139.75501","Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1013","113.0538","20210515","13:57","NPZ9","No-take","npz9.28","132","Molly","Y","Y"
"npz9.28","3","L043 (021).MP4","21318","R044 (021).MP4","24355","1","22.03980",491.81277,"3.53914","9.26783","1236.72091","9.54013","54.77608","24.16230","192.68559","-69.89858","-1219.61676","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1013","113.0538","20210515","13:57","NPZ9","No-take","npz9.28","132","Molly","Y","Y"
"npz9.28","5","L043 (022).MP4","14622","R044 (022).MP4","17659","1","42.71768",347.86375,"1.49823","10.24264","1671.90948","3.58729","1.09515","1.67632","-103.13807","-17.48658","-1668.63359","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1013","113.0538","20210515","13:57","NPZ9","No-take","npz9.28","132","Molly","Y","Y"
"npz9.28","6","L043 (022).MP4","14926","R044 (022).MP4","17963","1","42.80220",385.68664,"1.62610","7.83041","1345.66427","9.10420","16.77710","40.94923","-170.77138","127.17806","-1328.71186","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1013","113.0538","20210515","13:57","NPZ9","No-take","npz9.28","132","Molly","Y","Y"
"npz9.29","1","L029 (05).MP4","25260","R031 (05).MP4","25094","1","30.18404",324.50194,"4.40586","2.04231","2312.73468","10.64435","14.40051","20.58721","355.21239","237.30880","-2272.93872","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Y","Y"
"npz9.29","2","L029 (06).MP4","4742","R031 (06).MP4","4576","1","47.01836",372.50788,"14.79941","4.49349","2626.85969","25.10759","65.70894","0.87529","-1104.40046","150.64691","-2378.65444","Carangidae","Pseudocaranx","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Y","Y"
"npz9.29","4","L029 (06).MP4","21210","R031 (06).MP4","21044","1","51.59738",339.88819,"1.30089","1.51151","1124.16840","10.98174","13.21836","14.24865","-201.77695","-71.73696","-1103.58256","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Y","Y"
"npz9.29","5","L029 (06).MP4","21576","R031 (06).MP4","21410","1","51.69915",406.16092,"1.34290","6.53546","1268.33247","16.84744","0.78920","5.52644","-246.39085","-272.79424","-1213.89542","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Y","Y"
"npz9.29","6","L029 (06).MP4","21791","R031 (06).MP4","21625","1","51.75893",418.73131,"2.03255","8.94496","1276.57399","8.36364","21.61654","11.95706","166.34869","-82.50315","-1262.99743","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Y","Y"
"npz9.29","7","L029 (06).MP4","21827","R031 (06).MP4","21661","1","51.76894",365.24274,"1.88802","3.52268","1149.42977","3.50806","25.73756","8.76632","4.01432","70.21773","-1147.27597","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Y","Y"
"npz9.29","9","L029 (06).MP4","21939","R031 (06).MP4","21773","1","51.80008",374.55346,"2.51112","6.38917","1183.07974","7.55573","36.10424","13.36100","150.05183","-41.04299","-1172.80757","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Y","Y"
"npz9.29","10","L029 (06).MP4","21945","R031 (06).MP4","21779","1","51.80175",383.8436,"2.57333","11.33498","1361.25123","20.73131","26.64984","15.95232","-479.15895","-50.98565","-1273.11118","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Y","Y"
"npz9.29","19","L029 (06).MP4","22015","R031 (06).MP4","21849","1","51.82121",363.52244,"1.07787","4.42477","1010.29093","16.91650","7.70906","21.88130","-293.10697","22.53644","-966.57549","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Y","Y"
"npz9.29","20","L029 (06).MP4","22109","R031 (06).MP4","21943","1","51.84735",385.48791,"4.75875","3.74980","1686.81610","24.64212","40.21338","10.55821","-685.02908","159.33964","-1533.19751","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Y","Y"
"npz9.29","21","L029 (06).MP4","22259","R031 (06).MP4","22093","1","51.88906",435.0544,"2.10260","4.58775","1478.66233","11.07236","14.61865","21.51795","272.56267","79.69541","-1451.13766","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Y","Y"
"npz9.29","22","L029 (06).MP4","22433","R031 (06).MP4","22267","1","51.93744",355.42248,"0.87839","4.91619","1026.49508","0.40381","2.55859","8.51093","-7.16901","-0.97125","-1026.46959","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Y","Y"
"npz9.29","23","L029 (06).MP4","22458","R031 (06).MP4","22292","1","51.94439",437.74786,"1.31210","1.17286","1058.49127","16.97229","18.62532","0.45192","58.82848","303.33127","-1012.38981","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Y","Y"
"npz9.29","24","L029 (06).MP4","22481","R031 (06).MP4","22315","1","51.95079",413.45342,"0.99909","1.96101","1040.77487","19.40341","9.60840","2.38500","-97.08326","331.85415","-981.66185","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Y","Y"
"npz9.29","25","L029 (06).MP4","22521","R031 (06).MP4","22355","1","51.96191",328.73837,"3.16740","2.70176","1383.86628","25.06599","38.93419","0.09104","-519.42908","271.90224","-1253.53439","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Y","Y"
"npz9.29","26","L029 (06).MP4","23906","R031 (06).MP4","23740","1","52.34702",386.794,"2.47220","2.62226","1557.76088","12.75071","14.58311","1.75881","331.72751","90.35488","-1519.34585","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Y","Y"
"npz9.29","27","L029 (06).MP4","27345","R031 (06).MP4","27179","1","53.30325",503.57019,"2.68547","2.37327","1604.72394","21.97265","15.02528","28.82295","-552.78492","234.40344","-1488.16088","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Y","Y"
"npz9.3","0","L027 (012).MP4","50179","R028 (012).MP4","50823","1","12.02785",546.60912,"1.92029","1.41315","1175.42898","4.71869","24.36929","6.37464","-96.36672","7.96187","-1171.44498","Lethrinidae","Gymnocranius","grandoculis","37351005",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1312","113.1239","20210515","11:04","NPZ9","No-take","npz9.3","104","Molly","Y","Y"
"npz9.3","1","L027 (014).MP4","35757","R028 (014).MP4","36401","1","53.11362",483.4045,"2.49234","6.27356","1242.92286","11.94817","32.70399","9.80345","243.62069","-82.83549","-1215.99526","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1312","113.1239","20210515","11:04","NPZ9","No-take","npz9.3","104","Molly","Y","Y"
